variable,X0.1.Value,X0.1.Std..Error,X0.1.lower.bound,X0.1.upper.bound,X0.1.Pr...t..,X0.25.Value,X0.25.Std..Error,X0.25.lower.bound,X0.25.upper.bound,X0.25.Pr...t..,X0.5.Value,X0.5.Std..Error,X0.5.lower.bound,X0.5.upper.bound,X0.5.Pr...t..,X0.75.Value,X0.75.Std..Error,X0.75.lower.bound,X0.75.upper.bound,X0.75.Pr...t..,X0.9.Value,X0.9.Std..Error,X0.9.lower.bound,X0.9.upper.bound,X0.9.Pr...t..,model
regionСаратов...75,-0.31962904911243256,0.4934199671431202,-1.31119359658837,0.6719354983635049,0.5201491504802109,-0.36443763855823247,0.4996974310307583,-1.3686172220147403,0.6397419448982755,0.46927998963771567,-0.25397390317407154,0.5025392909288935,-1.2638644179092626,0.7559166115611196,0.6155569448628277,-0.212055235384473,0.4981021618697615,-1.2130290054384858,0.7889185346695399,0.6721713918846879,-0.26115502526151524,0.5062904689414529,-1.2785838144408093,0.7562737639177789,0.608299539811861,Secondary Vocational
regionТомск...76,-0.038579880001280424,0.49177024165688105,-1.0268291799920106,0.9496694199894498,0.9377887842672478,-0.2011387393601441,0.47456083330995047,-1.1548044384912375,0.7525269597709492,0.6735360450052601,-0.08563655390334704,0.5069660117883112,-1.1044228972593075,0.9331497894526135,0.8665551806418798,-0.10800407028979771,0.5056977938289622,-1.1242418342393679,0.9082336936597724,0.8317652024766259,-0.13881039476808169,0.5065963078605,-1.1568537902656433,0.87923300072948,0.785231870086214,Secondary Vocational
regionЛипецк...77,-0.564028787891323,0.5015595829493666,-1.571950505731239,0.443892929948593,0.2662585600940152,-0.6387502946181862,0.4967266639199204,-1.6369598980534763,0.35945930881710386,0.20451498386252293,-0.652268399295445,0.4966034500257379,-1.6502303951401158,0.3456935965492258,0.19514543016784686,-0.7057907371346721,0.5097377104560598,-1.7301470174981242,0.31856554322877995,0.17244303971085503,-0.9185085911241915,0.5021070570798504,-1.9275304994196965,0.0905133171713135,0.07344168969888025,Secondary Vocational
"regionКрасноярский край, Назарово и Назаровский р...78",-0.2665728037423446,0.24689672894097547,-0.7627303563503389,0.22958474886564978,0.28556464161976874,-0.19958913391215816,0.20077462358294026,-0.6030608457083793,0.2038825778840629,0.3250603164896029,-0.15767035588963857,0.19911439830145308,-0.557805720072127,0.2424650082928499,0.4322602203186908,-0.1835241115976947,0.20332939779628068,-0.592129834389501,0.22508161119411155,0.371156559556452,-0.04020361478558096,0.21815147493256823,-0.4785954167532901,0.39818818718212823,0.8545448358211734,Secondary Vocational
regionРеспублика Кабардино-Балкария: Залукокоаже...79,-0.10370440350850504,0.15493209514415737,-0.4150521053467551,0.20764329832974496,0.5064115685958619,-0.28151272206364764,0.14619079014305608,-0.5752941138314904,0.012268669704195212,0.059960938313992254,-0.35486386023932687,0.1313158072953176,-0.6187528548236323,-0.09097486565502144,0.009432875471848663,-0.29995902361102955,0.14502013529266988,-0.591387896380311,-0.008530150841748074,0.04390140891089579,-0.2551180015972404,0.16616682780591435,-0.5890427439883243,0.07880674079384348,0.13113952084345357,Secondary Vocational
"regionАлтайский край, Бийск и Бийский район...80",-0.3934298360592332,0.39273468116057064,-1.1826597260813632,0.39580005396289686,0.32137622899633156,-0.3678147655997115,0.43897513784735814,-1.249968332333157,0.514338801133734,0.40615866783911003,-0.48538686582133594,0.3250422679127544,-1.1385837584391352,0.1678100267964634,0.1417693497773691,-0.635176697152465,0.24737904971621066,-1.132303509646725,-0.13804988465820506,0.013341748033099095,-0.5694756007979537,0.2538854629169661,-1.0796775401429826,-0.059273661452924675,0.02944960511033145,Secondary Vocational
"regionКоми Республика, Усинск и Усинский район (1994...81",0.30179562498872176,0.28213831892995467,-0.265182554178187,0.8687738041556305,0.2900078050863199,0.391591081024678,0.24609042321132948,-0.10294613955546439,0.8861283016048204,0.11798529645884438,0.2541729543987821,0.21705918141826008,-0.18202380157089654,0.6903697103684607,0.24726814451893686,0.21775215398780107,0.21612601562597458,-0.21656933511356458,0.6520736430891667,0.31863261564195355,0.17086522093794115,0.22370023092776706,-0.278677223674592,0.6204076655504743,0.44864085913241636,Secondary Vocational
regionВладивосток...82,-0.17965884072673816,1.1336370053447562,-2.457787694560908,2.0984700131074314,0.8747299056984302,-0.13702273920433317,0.4948277092068442,-1.1314162502717955,0.8573707718631293,0.7830140291031337,-0.07637081551953658,0.5228135664610828,-1.1270040123149505,0.9742623812758773,0.8844602417250165,-0.18932265486337657,0.48870719013531816,-1.171416522366323,0.7927712126395698,0.7001415403894038,-0.35704659817728907,0.49416955778813865,-1.3501175044514393,0.6360243080968613,0.47341027392125323,Secondary Vocational
"regionАмурская область, Тамбовский район...83",0.19878781663138406,0.24127654227135625,-0.28607554801729973,0.6836511812800679,0.4139885810337868,-0.07840533448676847,0.1952763128146242,-0.47082777711694046,0.31401710814340356,0.6897906920409931,-0.11982378716912402,0.17957908952431206,-0.4807014785833964,0.2410539042451484,0.5077440179245525,-0.057223737739164296,0.16405071554671716,-0.3868959933351799,0.2724485178568513,0.7287208733824255,-0.08210695844561097,0.19056827402458992,-0.4650682429078862,0.3008543260166643,0.6684645344024855,Secondary Vocational
"regionСаратовская область, Вольск и Вольский райо...84",-0.30910424947322296,0.18837114901882168,-0.6876502459310289,0.06944174698458294,0.10721586381588785,-0.38650392509345377,0.18725774018348204,-0.7628124427269602,-0.010195407459947292,0.044331597075424556,-0.41455755218323087,0.20765477014184763,-0.831855436132052,0.0027403317655903536,0.051464733861727605,-0.3374680729487665,0.23530386607101036,-0.8103288954058441,0.13539274950831098,0.1578722947531771,-0.24043366283996248,0.23521216913808002,-0.7131102134113025,0.23224288773137752,0.311707039519257,Secondary Vocational
"regionКоми Республика, Сыктывкар...85",-0.20695614834059023,0.4865351239647114,-1.1846850854536792,0.7707727887724987,0.6724313095643133,-0.18400742680649482,0.4885982684408084,-1.1658824079693682,0.7978675543563786,0.708094810178703,-0.18226896481670793,0.5122474509242304,-1.211668757476617,0.847130827843201,0.723501166852188,-0.17979611120613762,0.4966081765809913,-1.1777676054192026,0.8181753830069274,0.7188727517363648,-0.3013792426453077,0.5017911997266069,-1.3097664118252694,0.707007926534654,0.550869941152093,Secondary Vocational
regionЧелябинск...86,-0.3754054269874967,0.5263191923515457,-1.433083442763024,0.6822725887880305,0.4790647673889129,-0.34798539891010133,0.5151290357642606,-1.383175953108222,0.6872051552880192,0.5025144605744538,-0.3289504879329237,0.5370846975829998,-1.4082625964367665,0.7503616205709192,0.5430561618031111,-0.3206157059210839,0.5312743654211707,-1.3882515147930192,0.7470201029508514,0.5489701669526958,-0.27843323040346607,0.5400666188745907,-1.3637377340939585,0.8068712732870265,0.6084847042340462,Secondary Vocational
