variable,X0.1.Value,X0.1.Std..Error,X0.1.lower.bound,X0.1.upper.bound,X0.1.Pr...t..,X0.25.Value,X0.25.Std..Error,X0.25.lower.bound,X0.25.upper.bound,X0.25.Pr...t..,X0.5.Value,X0.5.Std..Error,X0.5.lower.bound,X0.5.upper.bound,X0.5.Pr...t..,X0.75.Value,X0.75.Std..Error,X0.75.lower.bound,X0.75.upper.bound,X0.75.Pr...t..,X0.9.Value,X0.9.Std..Error,X0.9.lower.bound,X0.9.upper.bound,X0.9.Pr...t..,model
"regionПензенская область, Земетчинский район...38",-0.07028988701002067,0.4152342054483527,-0.9047342638880655,0.7641544898680241,0.8662751254996065,0.01329376945075383,0.24269376099512824,-0.474417602850818,0.5010051417523257,0.9565397321310338,-0.04669806242834996,0.22030069055440224,-0.4894088748889481,0.3960127500322482,0.8330064389420435,-0.219209077424404,0.19211646348043318,-0.6052815650795265,0.16686341023071843,0.2594068603081787,-0.33260316441953375,0.2652820420926993,-0.8657073870640989,0.2005010582250314,0.21587385986412558,Tertiary
"regionКраснодарский край, Кущевский район...39",0.00537696876099787,0.26441838694089714,-0.5259916738770866,0.5367456113990824,0.9838586539738432,-0.0881186544159567,0.1548410316752882,-0.39928335736216014,0.2230460485302467,0.5718938391458845,-0.08947894367550165,0.1562945146294064,-0.4035645299738904,0.22460664262288715,0.5695995072020108,-0.0021143325801558166,0.18370045726664988,-0.3712742225525335,0.3670455573922219,0.9908635452553087,-0.0034064024572957787,0.19108403679641364,-0.3874041510140611,0.38059134609946954,0.9858494765473369,Tertiary
regionСмоленск...40,-0.2491045077599669,0.6113232332911837,-1.477604539263711,0.979395523743777,0.6854272893110845,-0.2202534549786044,0.5795655777371757,-1.384934088291734,0.9444271783345253,0.7055639948930851,-0.14053101969858461,0.5901691059421049,-1.3265202407185415,1.0454582013213725,0.8127810549858134,-0.0027562265849427822,0.6099799699741612,-1.228556869389854,1.2230444162199685,0.9964130752794891,-0.29348489438800474,0.6032847878359732,-1.5058310649599438,0.9188612761839342,0.6287970047539981,Tertiary
regionТула...41,0.39664596226980736,0.6588161580636257,-0.927294674795478,1.7205865993350926,0.5499109959843029,0.14730359424741726,0.6156215453382283,-1.0898342187075218,1.3844414072023563,0.8118894416948841,-0.005789562925043294,0.6210547674995387,-1.2538458445931735,1.242266718743087,0.9925999630707389,0.036709466428603524,0.6259341550566927,-1.22115231164674,1.2945712445039472,0.9534714121753365,-0.10483221928751614,0.6184736563212676,-1.3477015638475154,1.138037125272483,0.8661000320358478,Tertiary
"regionРостовская область, Батайск...42",-0.3781421270824089,0.5583006607005038,-1.5000893096990349,0.7438050555342172,0.5013953222916605,-0.1672310906269436,0.2629942746289189,-0.6957378724279857,0.3612756911740984,0.5278177965167126,-0.04225783461364947,0.22411148480348117,-0.4926267248309911,0.4081110556036922,0.8512186573525669,-0.24582144048689725,0.19578314107549544,-0.6392623926395934,0.1476195116657989,0.21522271136859875,-0.18056204137415754,0.2233163169451673,-0.6293329819540705,0.26820889920575547,0.42268339723669035,Tertiary
regionМосква...43,0.48599772521005297,0.6222124523919167,-0.7643850113501989,1.7363804617703047,0.43851294984595557,0.4059147446197975,0.6084803883651485,-0.8168723761175878,1.6287018653571828,0.5078403523753696,0.451098729767679,0.6036008248411997,-0.7618825409439796,1.6640800004793375,0.4584261722024642,0.585161452263033,0.6178124501275801,-0.6563791487034955,1.8267020532295613,0.34820978855093154,0.55925583015284,0.5989861022738009,-0.6444518083611525,1.7629634686668325,0.35505202383587453,Tertiary
regionСанкт-Петербург...44,-2.5158692917658847,0.9425350202783203,-4.409964328644303,-0.6217742548874665,0.010281414428677312,-0.13279245977127654,1.2868092095928214,-2.71873238227886,2.453147462736307,0.918229292668862,-0.081430487664821,0.5782264433881529,-1.2434200297509652,1.080559054421323,0.8885831584402337,-0.03634771610088684,0.650956556857125,-1.3444938932078772,1.2717984610061033,0.95569840921736815,-0.1577810631753033,0.6616595633052637,-1.4874357370033078,1.171873610652701,0.8125167858783169,Tertiary
regionМосковская область...45,0.21502940662127684,0.25889820943505626,-0.30524602399651185,0.7353048372390656,0.4102532840898039,0.2450948650783752,0.15217186151628304,-0.06070593961260712,0.5508956697693574,0.11368106153030907,0.42363964079047556,0.1588159886252206,0.10448696278903324,0.7427923187919179,0.010328709411050853,0.3953593472980838,0.13592301707168195,0.12221181803493686,0.6685068765612308,0.0054417455537232465,0.3506714728634496,0.1578745248981839,0.03341073705451558,0.6679322086723836,0.03098976317856045,Tertiary
"regionНовосибирская область, Бердский район (с 2003...46",0.0031482966113370865,0.26247211493965894,-0.5243091660083411,0.5306057592310153,0.9904784802665196,-0.06780574901701461,0.1675795698829603,-0.40456950290258054,0.26895800486855137,0.687519046249131,0.014216249760045999,0.15052919139581686,-0.28828348573407536,0.31671598525416733,0.9251433468388768,-0.10680266834164448,0.156652691983044,-0.42160803898040383,0.20800270229711487,0.4985881217944572,-0.207933336043409,0.1811352912527922,-0.5719383319152128,0.1560716598283948,0.256564999617036,Tertiary
O...47,0.026485092068270308,0.06284857735465862,-0.09981385267245317,0.15278403680899377,0.6752978086632004,0.006232034721282387,0.04096017268744137,-0.0760805140199372,0.08854458346250199,0.8796944528559545,0.023692909302413252,0.031792541431760996,-0.040196594684259034,0.08758241328908553,0.4596896218853651,0.01873033032284624,0.03020185050274987,-0.041962560562959175,0.07942322120865165,0.5380185008412269,0.021974755307498425,0.051205054966106583,-0.08092565516823096,0.12487516578322781,0.6696936114101906,Tertiary
